,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
10007,717747,1972,Postgraduate,Single,11631.2,2,0,2014-01-13,63,0,7,0,6,0,22,5,3,2,3,6,0,0,0,0,0,0,0
10008,7001288,1984,Graduate,Together,82134.3,1,1,2013-01-05,89,99,32,245,37,200,104,1,6,6,6,5,0,0,0,1,0,0,0
10009,11812548,1963,Postgraduate,Married,15973.4,1,1,2012-11-06,12,0,0,0,18,0,12,3,5,1,4,8,0,0,0,0,0,0,0
10010,10752613,1983,Undergraduate,Single,34968.1,1,1,2014-04-20,75,0,12,39,0,0,13,2,4,1,3,6,0,0,0,0,0,0,0
10011,16262855,1956,Undergraduate,Married,23602.1,1,0,2014-01-25,27,7,0,27,77,3,24,2,7,0,4,5,0,0,0,0,0,0,0
10012,2405273,1993,Postgraduate,Married,77070.8,1,0,2012-11-08,99,0,0,0,6,0,13,0,2,1,4,6,0,0,0,0,0,0,0
10013,12185120,1984,Graduate,Married,68951.1,1,0,2012-10-27,99,188,0,0,7,0,69,1,5,8,10,6,0,0,0,0,0,0,0
10014,7833129,1965,Graduate,Single,26686.1,0,1,2012-11-15,65,69,6,0,1,3,15,1,8,1,4,7,0,0,0,0,0,0,0
10015,943301,1995,Postgraduate,Single,70571.0,1,1,2013-07-05,99,0,2,0,7,2,13,1,12,1,1,6,0,0,0,0,0,0,0
10016,12657682,1959,Graduate,Single,86967.2,0,1,2012-12-25,84,810,0,120,143,32,14,1,3,7,8,9,0,0,0,0,0,0,1
10017,2458622,1966,Graduate,Together,31070.5,1,0,2012-07-30,96,0,0,0,101,0,18,4,2,0,2,9,0,0,0,0,0,0,1
10018,2866751,1974,Graduate,Together,35763.6,1,0,2013-11-22,62,0,0,0,3,0,11,1,2,1,3,9,0,0,0,0,0,0,0
10019,15790215,1958,Postgraduate,Married,18383.6,1,0,2013-11-02,36,0,1,21,12,0,76,3,3,1,1,5,0,0,0,0,0,0,0
10020,10304819,1976,Graduate,Together,27952.9,1,0,2012-07-30,32,0,0,43,4,0,17,3,2,1,4,6,0,0,0,0,0,0,0
10021,6074460,1984,Postgraduate,Together,15896.6,1,0,2014-02-09,64,0,0,3,16,0,15,3,2,0,3,7,0,0,0,0,0,0,0
10022,14465183,1965,Undergraduate,Single,70979.2,1,0,2013-10-28,75,0,4,0,16,0,20,2,2,0,3,6,0,0,0,0,0,0,0
10023,14488063,1962,Postgraduate,Divorced,39496.9,1,0,2013-08-06,80,11,74,0,34,0,106,0,5,1,4,8,0,1,0,0,0,0,0
10024,15922133,1995,Postgraduate,Together,62772.8,0,0,2013-05-15,55,1492,199,638,155,29,99,1,6,5,5,5,1,0,0,0,0,0,0
10025,6759737,1966,Undergraduate,Married,23222.7,1,0,2013-09-28,15,0,0,0,16,0,15,3,2,0,3,7,0,0,0,0,0,0,0
10026,3159206,1983,Graduate,Married,96296.4,0,0,2013-01-04,35,1492,17,396,83,96,48,1,3,7,4,4,0,0,0,1,0,0,1
10027,12686106,1971,Graduate,Single,108861.5,0,0,2012-10-03,99,660,199,36,89,7,171,1,4,4,7,3,0,1,1,1,0,0,1
10028,12218558,1976,Undergraduate,Divorced,22647.4,1,0,2014-05-26,78,0,0,0,0,4,8,2,1,0,0,8,0,0,0,0,0,0,0
10029,10516324,1984,Postgraduate,Married,88706.5,1,1,2014-05-08,59,30,0,0,4,0,0,3,2,0,3,5,0,0,0,0,0,0,0
10030,12500812,1977,Postgraduate,Single,6421.4,1,0,2013-07-31,0,0,0,0,16,0,2,2,2,1,4,6,0,0,0,0,0,0,0
10031,9131449,1952,Postgraduate,Together,106298.3,0,0,2013-08-06,46,1392,199,301,193,81,161,3,5,9,6,3,0,1,0,1,0,0,1
10032,8328683,1963,Undergraduate,Together,50148.6,1,0,2012-11-13,56,141,30,0,18,1,4,1,4,1,9,8,0,0,0,0,0,0,0
10033,1787937,1971,Undergraduate,Married,58942.8,1,1,2013-09-20,11,0,10,0,42,0,18,1,1,0,6,10,0,0,0,0,0,0,0
10034,10381388,1969,Graduate,Together,41737.4,1,1,2014-04-27,94,0,4,0,9,0,26,3,3,1,3,7,0,0,0,0,0,0,0
10035,4048148,1973,Undergraduate,Married,19979.7,1,0,2014-03-13,99,0,0,0,13,0,7,3,2,0,3,5,0,0,0,0,0,0,0
10036,11433501,1956,Postgraduate,Divorced,104395.3,0,0,2012-09-23,98,623,39,809,144,130,48,1,9,11,10,5,0,1,0,1,0,0,0
10037,9322611,1962,Postgraduate,Divorced,107537.0,2,0,2014-01-08,32,1355,34,173,67,22,85,1,6,7,7,4,0,0,0,0,0,0,0
10038,13847983,1984,Postgraduate,Divorced,55275.5,0,0,2013-01-26,69,237,155,424,33,20,145,0,6,3,9,5,0,1,0,0,0,0,0
10039,4963890,1983,Graduate,Single,102522.6,0,0,2013-12-09,36,428,15,586,51,0,148,1,6,4,10,2,1,0,0,0,0,0,1
10040,309337,1968,Graduate,Together,56114.8,1,1,2013-04-01,99,0,3,0,0,0,29,3,1,0,3,8,0,0,0,0,0,0,0
10041,5803918,1959,Graduate,Divorced,104699.5,0,0,2013-12-05,0,432,178,421,30,114,70,1,5,7,8,3,0,0,1,1,0,0,0
10042,12725099,1970,Graduate,Together,41085.7,0,0,2012-10-06,0,71,3,18,0,2,2,2,3,1,3,6,0,0,0,0,0,0,0
10043,3934262,1964,Graduate,Married,96310.2,0,1,2013-03-15,56,771,11,368,146,63,49,3,5,2,4,6,0,0,0,1,0,0,0
10044,2472891,1963,Graduate,Married,51359.6,0,1,2012-11-26,32,177,13,0,4,0,22,2,4,4,3,6,0,0,0,0,0,0,0
10045,11055984,1954,Undergraduate,Together,81681.1,0,1,2012-11-27,13,104,199,105,150,93,102,1,4,2,7,2,0,0,0,0,0,0,0
10046,16135761,1952,Graduate,Married,21356.3,1,0,2013-03-21,92,142,19,0,41,3,3,2,2,5,7,8,0,0,0,0,0,0,0
10047,16031805,1962,Postgraduate,Married,109176.9,0,0,2012-07-30,25,296,199,380,22,51,68,1,7,3,5,6,0,0,1,1,1,0,0
10048,213119,1979,Graduate,Together,31086.4,1,0,2014-02-16,99,0,2,13,46,5,48,3,3,1,2,4,0,0,0,0,0,0,0
10049,10722934,1971,Undergraduate,Single,60689.1,1,0,2012-07-30,63,0,1,0,6,0,33,2,1,2,3,5,0,0,0,0,0,0,0
10050,13645851,1952,Undergraduate,Together,68955.1,1,0,2013-06-12,58,0,2,0,8,3,13,3,7,3,5,8,0,0,0,0,0,0,0
10051,1934647,1963,Graduate,Divorced,108822.6,0,0,2013-02-22,44,749,30,366,199,10,183,1,5,7,8,3,0,0,0,1,0,0,1
10052,3173198,1979,Graduate,Together,112704.8,0,0,2013-06-19,0,547,127,69,41,0,168,1,7,8,10,6,1,0,1,1,0,0,0
10053,6504286,1970,Undergraduate,Divorced,101643.0,0,1,2013-12-17,29,120,25,39,29,3,59,4,11,1,5,5,0,0,0,0,0,0,0
10054,10436324,1950,Graduate,Single,53717.4,1,0,2012-10-24,62,0,0,0,5,0,20,3,2,0,4,6,0,0,0,0,0,0,0
10055,4037447,1967,Postgraduate,Single,91494.3,0,0,2013-08-10,40,73,3,536,79,29,0,1,9,2,13,4,0,1,0,0,1,0,0
10056,9777483,1971,Postgraduate,Together,64389.6,0,2,2013-04-08,98,0,4,0,0,0,128,1,2,1,2,8,1,0,0,0,0,1,0
10057,1890119,1975,Undergraduate,Widow,82253.0,0,0,2014-06-29,39,1006,11,38,16,0,53,1,7,1,5,4,0,0,1,0,0,0,0
10058,3152011,1996,Graduate,Together,103346.6,0,0,2013-04-02,88,480,60,168,259,84,15,1,6,7,12,6,0,0,1,1,0,0,0
10059,12711125,1963,Undergraduate,Married,11513.4,1,0,2013-12-05,44,0,8,0,14,0,19,1,4,1,3,8,0,0,0,0,0,0,0
10060,6529154,1992,Graduate,Divorced,103355.1,0,0,2013-09-20,28,433,11,198,90,0,223,1,4,7,8,4,0,0,1,0,0,0,0
10061,8385644,1989,Postgraduate,Divorced,80817.5,0,0,2012-07-30,44,890,86,197,148,73,38,3,8,8,4,5,0,0,0,0,0,0,0
10062,2093239,1963,Graduate,Single,102575.3,0,0,2013-09-12,97,409,90,58,141,0,51,1,10,4,7,3,0,0,0,0,0,0,1
10063,11983481,1975,Undergraduate,Together,94426.0,1,1,2014-06-29,22,69,12,0,36,0,72,1,2,2,3,5,0,0,0,0,0,0,0
10064,6034850,1985,Postgraduate,Single,103788.0,0,0,2014-06-28,12,541,119,39,13,5,139,1,5,5,8,5,0,0,0,0,1,0,0
10065,6325194,1977,Graduate,Together,51057.8,0,1,2014-01-19,32,72,199,0,39,16,174,1,9,1,4,4,0,0,0,0,0,0,0
10066,9331967,1984,Postgraduate,Married,41705.3,1,0,2014-01-17,99,0,0,0,5,0,11,4,3,3,4,4,0,0,0,0,0,0,0
10067,4319964,1970,Undergraduate,Married,60957.5,1,0,2014-01-15,66,53,5,0,99,0,27,1,6,8,1,6,0,0,0,0,0,0,0
10068,7190422,1963,Graduate,Together,112444.8,0,0,2013-11-25,99,1455,113,248,50,0,331,1,8,4,13,5,0,1,1,1,0,0,1
10069,9502413,1963,Undergraduate,Together,16209.7,1,1,2014-03-21,70,0,0,0,0,0,0,2,2,1,3,7,0,0,0,0,0,0,0
10070,5646903,1972,Graduate,Married,105184.8,0,0,2013-01-07,50,748,24,286,44,34,100,1,11,3,11,4,1,0,1,1,0,0,1
10071,9502794,1964,Graduate,Married,96324.2,0,1,2012-10-31,87,85,8,461,101,48,83,1,6,0,9,3,0,0,0,1,0,0,0
10072,12999896,1963,Graduate,Single,76366.4,0,0,2014-02-26,72,924,133,172,15,33,113,1,6,6,9,4,0,0,1,1,0,0,0
10073,4345514,1958,Postgraduate,Together,33936.2,1,1,2014-01-27,15,0,0,0,9,0,1,4,2,1,4,8,1,0,0,0,0,0,0
10074,10799109,1960,Graduate,Together,1730.0,1,0,2013-03-16,60,0,1,0,12,0,0,3,3,0,3,7,0,0,0,0,0,0,0
10075,1792288,1967,Postgraduate,Married,83738.5,0,0,2012-08-09,46,1309,66,409,259,81,9,1,2,7,10,4,0,0,0,0,0,0,1
10076,9755486,1965,Undergraduate,Together,88731.3,0,2,2012-08-16,92,129,0,0,35,0,0,1,1,1,12,5,0,0,0,0,0,0,0
10077,2731471,1996,Undergraduate,Single,102019.1,0,1,2012-11-30,97,160,128,512,69,0,53,1,4,2,5,6,0,1,0,0,0,0,1
10078,16201024,1964,Postgraduate,Married,110943.8,1,1,2013-12-12,71,308,96,509,85,9,175,1,5,6,8,10,0,1,0,0,0,0,0
10079,7180416,1993,Graduate,Together,75695.2,0,1,2012-09-23,93,34,20,0,5,0,7,3,6,1,4,5,0,0,0,0,1,0,0
10080,10234437,1961,Postgraduate,Married,93398.8,0,0,2012-08-28,78,0,66,109,103,0,294,1,4,7,7,4,0,0,0,0,0,0,1
10081,6017314,1970,Graduate,Married,108893.9,0,0,2013-01-18,42,78,73,373,259,28,155,1,5,3,11,0,0,0,0,0,0,0,0
10082,5805417,1971,Postgraduate,Together,54523.6,0,0,2013-01-16,0,0,151,92,24,0,56,2,2,0,3,5,0,0,0,0,0,0,0
10083,12232362,1994,Undergraduate,Married,113809.8,0,0,2013-08-20,50,0,77,115,87,9,317,1,6,3,6,4,0,0,0,0,0,0,0
10084,9543578,1956,Graduate,Divorced,84802.5,0,0,2014-01-30,71,0,38,349,19,60,100,1,9,11,9,7,0,0,1,1,0,0,0
10085,4622576,1955,Graduate,Together,74202.7,0,0,2012-08-05,59,316,162,471,38,30,24,11,5,1,6,6,1,0,0,0,0,0,0
10086,7912859,1965,Graduate,Divorced,33242.6,2,1,2013-12-28,75,0,4,20,8,0,3,1,2,0,4,6,0,0,0,0,0,0,0
10087,10693993,1981,Graduate,Together,65921.1,1,0,2013-03-07,17,0,0,0,34,0,5,3,3,2,3,7,0,0,0,0,0,0,0
10088,5444953,1975,Postgraduate,Together,34137.8,0,0,2013-08-26,99,0,51,24,0,8,23,2,1,1,4,7,0,0,0,0,0,1,0
10089,9662637,1960,Undergraduate,Together,24361.4,1,1,2013-07-12,96,194,11,30,18,0,13,1,4,1,3,7,0,0,0,0,0,0,0
10090,3340984,1965,Graduate,Widow,102238.6,0,0,2013-10-26,80,1088,198,0,93,3,54,1,5,5,9,2,0,0,1,0,0,0,1
10091,3037288,1974,Graduate,Divorced,89103.5,0,0,2012-07-30,83,457,35,99,105,0,30,1,7,6,10,6,0,0,0,0,0,0,0
10092,4151580,1967,Graduate,Together,29582.5,0,1,2013-01-08,99,91,0,0,29,2,0,4,3,1,4,6,0,0,0,0,1,0,0
10093,4751224,1975,Graduate,Single,101904.6,0,0,2014-01-04,46,908,33,584,139,23,318,1,5,6,8,0,0,0,0,0,0,0,0
10094,13668443,1951,Graduate,Together,108966.7,0,1,2013-07-12,21,122,2,0,129,0,62,1,6,4,2,4,0,0,0,0,1,0,1
10095,10776056,1953,Graduate,Divorced,28930.2,0,1,2012-07-30,0,132,20,335,82,0,229,1,12,6,4,5,0,0,0,0,0,0,0
10096,4936754,1996,Graduate,Single,82774.3,0,0,2012-11-14,93,715,199,188,26,81,157,1,11,7,7,3,0,1,0,1,0,0,0
10097,1978905,1960,Postgraduate,Together,38448.9,1,0,2014-01-19,15,0,2,0,11,0,0,2,3,0,3,6,0,0,0,0,0,0,0
10098,12475225,1958,Graduate,Single,95911.7,0,1,2013-01-04,42,0,36,0,38,0,57,1,6,0,4,5,0,0,0,0,0,1,0
10099,1000864,1984,Undergraduate,Single,111324.9,0,0,2013-06-14,35,1211,37,399,47,38,169,1,13,7,6,4,0,1,1,0,0,0,1
10100,5049003,1996,Graduate,Together,81190.6,0,0,2012-12-10,47,1492,31,66,84,0,69,1,4,6,10,5,0,1,1,0,0,0,1
10101,10871027,1978,Graduate,Divorced,110194.2,0,0,2012-07-30,62,1492,106,171,35,93,163,1,12,4,8,4,0,0,0,0,0,0,0
10102,12112149,1951,Graduate,Together,61493.5,0,0,2014-02-12,25,0,33,312,23,0,146,1,5,2,7,2,0,1,1,0,1,0,0
10103,9378694,1985,Graduate,Together,68697.8,0,1,2012-07-30,46,0,0,40,44,0,44,3,5,1,1,6,0,0,0,0,0,0,0
10104,13372782,1974,Postgraduate,Married,59004.1,0,0,2013-08-30,8,252,42,351,82,0,8,1,6,12,4,9,0,0,0,0,0,0,1
10105,5757534,1967,Postgraduate,Together,65084.1,0,0,2012-12-25,45,275,166,0,29,4,81,1,3,4,8,4,0,0,0,0,1,0,0
10106,10933033,1966,Undergraduate,Together,8799.4,1,0,2013-11-19,91,0,0,0,11,0,15,3,1,1,4,7,0,0,0,0,0,0,0
10107,824657,1987,Graduate,Married,70283.7,0,0,2012-07-30,96,186,4,72,38,0,51,3,5,7,5,3,0,0,0,0,0,0,0
10108,13966386,1996,Graduate,Single,97385.5,0,1,2014-01-21,42,258,122,73,7,51,127,1,6,1,9,5,0,0,0,0,0,0,1
10109,16286577,1950,Graduate,Together,97324.7,0,0,2013-07-16,84,753,159,45,43,105,109,1,9,6,7,6,1,1,0,0,0,0,0
10110,15708972,1996,Graduate,Single,109032.5,0,0,2012-12-11,62,819,31,62,89,30,59,1,6,1,7,1,0,1,0,0,0,0,1
10111,580575,1993,Graduate,Together,94294.9,0,0,2012-12-12,11,251,67,41,81,0,65,1,5,4,6,4,0,0,1,1,0,0,0
10112,625430,1969,Graduate,Together,80260.7,0,0,2013-02-01,46,508,24,174,15,49,117,1,7,4,8,4,0,0,0,0,1,0,0
10113,13284655,1982,Postgraduate,Together,37261.7,1,0,2012-12-13,99,0,0,0,13,0,11,3,2,2,3,7,0,0,0,0,0,0,0
10114,16041616,1986,Graduate,Single,88442.7,0,0,2013-06-08,97,16,39,76,42,3,16,3,2,1,4,6,0,0,0,0,0,0,0
10115,11188080,1984,Graduate,Single,104747.1,0,0,2014-03-12,76,1492,173,146,96,0,39,1,5,1,10,3,1,0,0,0,0,0,1
10116,6638617,1977,Graduate,Married,28123.1,0,1,2013-08-11,29,0,28,0,108,40,165,4,3,15,7,4,0,0,0,0,0,0,0
10117,6640582,1964,Undergraduate,Single,33421.2,0,0,2012-07-30,99,0,8,87,19,49,1,1,11,7,4,6,0,0,1,0,0,0,0
10118,2820400,1961,Graduate,Together,22482.7,1,1,2014-03-01,68,0,8,0,3,2,1,3,2,1,3,7,0,0,0,0,0,0,0
10119,9221079,1964,Graduate,Single,103046.4,0,0,2013-08-12,28,169,33,906,52,67,192,1,7,3,6,5,0,0,1,1,0,0,0
10120,1467961,1953,Postgraduate,Single,90347.5,1,0,2012-11-25,61,328,7,0,43,2,41,1,2,1,5,2,0,0,0,0,0,0,1
10121,15231477,1952,Postgraduate,Single,102087.0,1,0,2013-12-12,32,1200,6,0,155,44,25,1,5,2,12,7,0,0,0,0,0,0,0
10122,14455147,1972,Graduate,Married,4194.1,0,0,2013-02-09,89,9,38,53,8,3,5,2,3,1,4,5,0,1,0,0,0,0,0
10123,15129575,1987,Postgraduate,Married,40305.1,1,1,2013-02-20,22,0,3,1,3,0,3,3,3,1,2,1,0,0,0,0,0,0,0
10124,9053273,1961,Undergraduate,Married,54585.7,1,0,2013-12-10,99,669,107,0,228,27,110,2,7,1,7,6,0,0,0,1,0,0,0
10125,9622572,1966,Undergraduate,Together,72228.8,1,0,2013-03-25,96,0,0,0,7,0,26,3,1,0,3,5,0,0,0,0,0,0,0
10126,152334,1976,Undergraduate,Together,25365.0,1,1,2013-06-04,58,37,0,0,13,0,0,3,2,0,3,6,0,0,0,0,0,0,0
10127,92101,1986,Graduate,Together,79883.9,0,0,2012-07-30,17,622,43,149,41,5,123,3,7,1,12,3,0,0,0,0,0,0,0
10128,3389920,1956,Graduate,Single,57140.3,1,0,2012-12-19,63,0,5,6,7,2,20,4,7,1,4,5,0,0,0,0,0,1,0
10129,360893,1996,Graduate,Single,59790.3,2,0,2014-06-14,99,18,19,45,17,18,21,4,7,1,12,6,0,0,0,0,1,0,0
10130,11977581,1994,Graduate,Married,98820.0,0,1,2012-08-26,60,555,29,60,123,0,71,3,14,2,10,5,0,0,0,1,0,0,0
10131,1810405,1972,Graduate,Together,47965.1,1,0,2012-10-23,96,0,1,0,9,3,15,3,2,2,4,6,0,0,0,0,0,0,0
10132,10529263,1966,Graduate,Divorced,52356.4,1,0,2013-10-06,99,0,0,0,5,0,2,2,3,1,3,6,0,0,0,0,0,0,0
10133,4514781,1971,Postgraduate,Together,45059.9,1,1,2013-12-17,13,0,4,0,14,0,6,4,2,1,3,7,0,0,0,0,0,0,0
10134,4153081,1976,Undergraduate,Married,47714.7,1,0,2014-03-23,0,0,2,0,1,0,0,2,2,0,4,6,0,0,0,0,0,0,0
10135,8282035,1972,Undergraduate,Widow,49748.5,1,0,2014-06-29,40,0,0,0,45,0,5,3,5,1,3,6,0,0,0,0,0,0,0
10136,2748723,1966,Graduate,Single,108322.9,0,0,2012-10-11,81,204,32,119,77,42,60,3,5,12,5,6,0,0,0,1,1,0,1
10137,5911878,1971,Postgraduate,Widow,47048.7,1,0,2014-03-21,48,0,3,0,21,0,7,1,2,1,10,7,0,0,0,0,0,0,1
10138,4237109,1963,Graduate,Together,37819.6,1,0,2013-04-28,47,0,1,50,10,7,24,3,1,4,4,9,0,0,0,0,0,0,0
10139,10687303,1964,Graduate,Married,105597.4,0,0,2012-07-30,28,282,75,320,115,7,112,1,9,3,12,4,0,1,1,0,0,0,0
10140,15874190,1969,Postgraduate,Together,78261.2,1,0,2014-06-17,70,11,9,24,0,0,27,3,2,0,2,6,0,0,0,0,0,0,0
10141,7201346,1957,Graduate,Together,85675.4,2,0,2013-08-13,17,183,171,0,0,13,13,2,4,1,5,7,0,0,0,0,0,0,0
10142,4448271,1980,Graduate,Together,54697.6,0,1,2014-06-29,58,0,42,308,61,0,67,4,2,1,11,4,0,0,0,0,0,0,1
10143,10261653,1972,Postgraduate,Together,55679.9,1,0,2012-08-30,3,73,9,0,14,38,11,3,2,0,0,11,0,1,0,0,0,0,0
10144,4176213,1990,Graduate,Together,95829.7,0,0,2013-05-10,89,556,106,0,127,44,19,1,6,5,8,4,0,0,0,0,0,0,0
10145,13121913,1972,Postgraduate,Married,33223.7,0,0,2012-08-07,89,18,12,0,66,9,0,1,2,1,11,3,1,0,0,0,0,0,0
10146,8133061,1960,Graduate,Together,90872.4,0,0,2012-07-30,36,556,37,0,21,48,153,1,4,7,5,5,0,1,0,0,0,0,1
10147,1601493,1983,Postgraduate,Married,93477.4,0,1,2012-12-26,60,1274,66,85,202,67,49,1,6,6,7,4,1,1,0,0,0,0,1
10148,10379681,1965,Graduate,Divorced,107592.8,0,1,2013-07-11,97,856,131,631,123,32,306,1,6,4,11,5,0,1,1,0,0,0,0
10149,239122,1967,Graduate,Together,3884.1,1,0,2014-02-23,84,0,0,0,18,0,0,2,2,0,4,7,0,0,0,0,0,0,0
10150,16752420,1977,Undergraduate,Together,43835.0,1,1,2013-11-27,56,12,0,8,12,1,20,2,2,0,3,7,0,0,0,0,0,0,0
10151,3466312,1959,Graduate,Together,104367.8,0,0,2013-01-24,72,0,155,251,11,0,316,1,4,9,5,6,0,1,1,1,0,0,0
10152,11392341,1993,Postgraduate,Married,31721.0,1,0,2014-01-12,65,19,19,0,4,0,22,3,2,0,2,8,0,1,0,0,1,0,0
10153,5362054,1974,Graduate,Single,112105.3,0,0,2012-09-06,50,1310,199,0,259,5,85,1,5,5,8,5,0,1,1,1,0,0,1
10154,12157953,1964,Postgraduate,Together,33637.5,0,1,2013-03-19,99,202,120,0,42,134,70,1,5,2,7,5,0,1,1,0,0,0,0
10155,1738238,1960,Postgraduate,Divorced,62454.8,0,1,2012-10-26,27,493,80,0,27,104,48,4,7,0,6,9,0,0,0,0,0,0,0
10156,15728294,1977,Graduate,Married,94663.9,0,0,2013-02-04,37,977,110,51,119,35,47,1,3,8,10,3,0,0,0,1,0,0,0
10157,4263722,1975,Graduate,Married,102477.5,0,0,2013-06-04,37,386,22,28,4,25,318,2,7,0,1,6,0,0,0,0,0,0,0
10158,15298887,1963,Graduate,Together,17387.3,0,0,2012-07-30,0,0,3,63,48,20,45,3,5,2,10,4,0,0,0,0,0,0,0
10159,6990903,1981,Postgraduate,Divorced,46363.9,1,0,2013-08-30,56,0,72,0,9,0,5,3,3,0,2,7,0,0,0,0,0,0,0
10160,16634947,1989,Graduate,Single,89779.3,0,2,2013-01-14,79,26,33,40,45,0,71,0,5,6,4,6,0,0,0,0,0,0,0
10161,14207488,1966,Undergraduate,Together,53468.3,2,0,2013-06-11,30,0,10,0,33,92,12,3,6,8,5,6,0,0,0,0,0,0,0
10162,6275544,1973,Graduate,Together,55528.3,0,0,2013-08-30,38,109,20,4,0,10,63,1,1,1,3,6,0,0,0,0,0,0,0
10163,5824486,1984,Undergraduate,Single,18438.9,1,0,2013-11-28,58,0,9,0,4,0,1,3,2,0,3,6,0,0,0,0,0,0,0
10164,13512087,1968,Postgraduate,Single,49313.3,1,0,2012-07-30,47,0,0,0,15,0,4,4,3,2,5,6,0,0,0,0,0,0,1
10165,9027259,1962,Undergraduate,Married,95091.6,0,0,2014-05-17,10,1252,31,0,38,3,58,3,7,6,4,7,0,0,0,0,0,0,0
10166,5506246,1956,Postgraduate,Married,22653.4,1,1,2013-11-01,97,0,0,0,8,2,15,1,2,0,0,9,0,0,0,0,0,0,0
10167,8369172,1965,Undergraduate,Married,39722.1,1,0,2012-09-28,99,136,83,0,1,47,25,10,3,3,4,6,0,0,0,0,0,0,0
10168,2461196,1977,Graduate,Married,77828.7,0,0,2014-05-21,21,810,10,88,179,104,139,1,10,2,8,6,0,0,0,0,0,0,0
10169,14734035,1963,Undergraduate,Married,98081.8,0,0,2012-12-29,99,1405,28,260,0,46,228,1,8,6,3,5,0,0,0,0,0,0,0
10170,3568237,1964,Postgraduate,Together,101112.9,0,2,2013-03-20,58,8,8,12,7,0,22,1,6,1,4,6,0,0,0,0,0,0,0
10171,15432777,1988,Graduate,Single,16654.3,1,0,2012-12-06,25,10,9,0,21,7,3,1,1,0,1,5,0,0,0,0,0,0,0
10172,12152614,1990,Graduate,Single,108304.1,0,0,2012-07-30,79,490,30,218,104,6,96,1,5,1,13,2,1,0,1,0,0,0,1
10173,2960463,1983,Undergraduate,Divorced,101153.2,0,0,2013-03-26,99,899,49,215,48,0,135,1,3,4,10,4,0,1,0,0,0,0,0
10174,16227226,1993,Graduate,Married,53985.8,1,0,2014-06-14,43,0,0,0,19,0,22,4,2,1,2,6,0,0,0,0,0,0,0
10175,7571072,1962,Graduate,Married,91875.7,0,0,2014-02-03,0,1120,34,260,100,8,10,1,2,7,12,5,0,0,0,0,0,0,0
10176,12215775,1958,Postgraduate,Together,98766.4,0,0,2014-05-11,30,98,15,66,13,7,64,1,5,3,6,5,0,0,0,0,0,0,0
10177,13106374,1976,Postgraduate,Single,91126.0,0,0,2012-07-30,99,527,74,37,103,0,13,2,7,4,11,10,0,1,0,0,0,0,1
10178,7587134,1965,Graduate,Single,77507.6,0,0,2013-09-06,19,439,4,115,10,1,57,1,5,2,4,5,1,0,0,1,0,0,0
10179,6642213,1977,Postgraduate,Divorced,101985.0,0,0,2013-04-13,96,65,104,38,8,9,105,1,6,4,5,4,0,0,1,1,0,0,1
10180,3485342,1987,Undergraduate,Together,108647.1,0,1,2013-02-12,13,441,139,635,151,4,92,3,2,3,9,5,0,0,0,0,0,0,0
10181,13294421,1960,Graduate,Single,109418.9,0,0,2013-07-25,62,1492,35,247,18,0,64,1,7,3,9,3,0,0,0,1,0,0,1
10182,11957160,1967,Undergraduate,Together,13714.9,1,0,2014-03-08,76,0,2,8,3,0,15,2,2,1,3,8,0,0,0,0,0,0,0
10183,13309735,1961,Postgraduate,Together,60943.5,1,0,2014-06-29,23,0,3,0,0,2,14,1,2,0,3,4,0,0,0,0,0,0,0
10184,6060855,1976,Undergraduate,Together,49958.7,1,0,2012-10-17,28,7,0,0,0,0,0,2,2,1,3,9,0,0,0,0,0,0,0
10185,13617476,1974,Graduate,Single,38343.3,1,0,2012-09-15,90,0,0,0,15,0,9,1,3,1,3,6,0,0,0,0,0,0,0
10186,8704182,1950,Undergraduate,Divorced,1730.0,1,1,2013-02-16,66,0,0,0,1,0,14,2,1,0,3,7,0,0,0,0,0,0,0
10187,6573350,1985,Graduate,Together,103263.9,0,0,2012-12-24,1,1112,199,150,47,0,101,1,5,6,5,3,0,0,0,0,0,0,0
10188,3887948,1970,Undergraduate,Together,60252.8,1,0,2013-01-15,99,0,2,0,17,5,12,2,2,1,2,6,0,0,0,0,0,0,0
10189,13245165,1969,Graduate,Divorced,88025.5,0,0,2013-01-08,78,318,199,18,259,60,56,1,12,4,10,3,0,1,0,0,0,0,0
10190,5269911,1987,Graduate,Single,112201.3,0,0,2014-04-14,64,438,65,327,119,104,244,1,8,5,13,3,0,1,0,0,0,0,0
10191,12589285,1979,Undergraduate,Together,63707.1,1,0,2013-01-31,99,0,0,0,13,0,3,2,2,0,3,7,0,0,0,0,0,0,0
10192,16232685,1982,Postgraduate,Single,94241.0,0,0,2013-11-20,99,0,49,0,257,0,123,2,7,4,0,4,0,0,0,0,0,0,0
10193,10891740,1962,Postgraduate,Divorced,75657.8,0,0,2012-10-28,89,0,22,0,42,0,13,1,5,3,13,4,0,0,0,0,0,0,0
10194,7715919,1957,Graduate,Divorced,108300.4,0,0,2012-10-01,51,1080,55,62,87,0,58,1,4,6,9,1,0,1,1,0,0,0,1
